timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2026-03-20 11:44:35,250.3,Safari Storme EX,86.0,865.25,13.0,0.0,45.882,0.0,14.179,0.893,0,0,240.0,30.884,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,3.48,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,113.5,10.28,13.8,4.9,37.69,46.1,90.9,,995.0,,,
2026-03-20 11:44:37,252.4,Safari Storme EX,86.0,990.5,14.0,0.0,17.647,0.0,14.156,0.885,0,0,240.0,30.893,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,3.62,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,45.1,4.68,6.3,5.23,37.36,18.3,84.8,,986.3,,,
2026-03-20 11:44:39,254.5,Safari Storme EX,86.0,932.25,11.0,0.0,16.863,0.0,14.101,0.867,0,0,240.0,31.067,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,3.62,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,42.4,4.14,5.6,4.61,41.91,17.2,79.4,,1106.4,,,
2026-03-20 11:44:43,258.7,Safari Storme EX,86.0,919.75,14.0,0.0,32.941,0.0,14.148,0.883,0,0,240.0,31.067,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,3.63,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,82.6,7.96,10.7,5.2,37.14,33.6,90.8,,980.5,,,
2026-03-20 11:44:45,260.8,Safari Storme EX,87.0,1183.0,18.0,0.0,42.745,0.0,14.109,0.87,0,0,240.0,30.739,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,4.15,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,114.4,14.17,19.0,7.59,42.17,46.5,103.0,,1113.3,,,
2026-03-20 11:44:47,262.8,Safari Storme EX,87.0,931.75,15.0,0.0,16.863,0.0,14.085,0.862,0,0,240.0,30.76,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,3.16,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,42.4,4.14,5.6,4.87,32.47,17.3,83.8,,857.2,,,
2026-03-20 11:44:50,264.9,Safari Storme EX,87.0,893.5,11.0,0.0,17.647,0.0,14.078,0.859,0,0,240.0,30.606,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,2.63,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,44.0,4.12,5.5,4.64,42.18,17.9,83.4,,1113.6,,,
2026-03-20 11:44:52,266.9,Safari Storme EX,87.0,901.0,9.0,0.0,17.647,0.0,14.218,0.906,0,0,240.0,30.658,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,2.63,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,44.1,4.16,5.6,4.7,52.22,17.9,84.0,,1378.6,,,
2026-03-20 11:44:56,271.1,Safari Storme EX,87.0,890.5,3.0,0.0,15.686,0.0,14.117,0.872,0,0,240.0,31.269,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,4.04,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,39.1,3.65,4.9,4.72,157.33,15.9,85.3,,4153.5,,,
2026-03-20 11:44:58,273.2,Safari Storme EX,87.0,913.5,2.0,0.0,14.902,0.0,14.203,0.901,0,0,240.0,30.162,0.433,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,5.12,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,37.3,3.57,4.8,4.91,,15.2,86.6,,,,,
2026-03-20 11:45:00,275.3,Safari Storme EX,87.0,898.5,0.0,0.0,13.725,0.0,14.218,0.906,0,0,240.0,30.036,0.45,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,6.11,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,34.2,3.22,4.3,4.82,,13.9,86.4,,,,,
2026-03-20 11:45:02,277.4,Safari Storme EX,87.0,888.75,0.0,0.0,16.863,0.0,14.187,0.896,0,0,240.0,30.028,0.467,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,6.6,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,42.0,3.91,5.2,4.66,,17.1,84.4,,,,,
2026-03-20 11:45:04,279.5,Safari Storme EX,87.0,910.75,0.0,0.0,12.941,0.0,13.906,0.802,0,0,240.0,28.851,0.483,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,7.0,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,32.4,3.09,4.1,4.92,,13.2,87.1,,,,,
2026-03-20 11:45:08,283.6,Safari Storme EX,88.0,865.25,0.0,0.0,35.686,0.0,14.109,0.87,0,0,240.0,26.918,0.5,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,6.89,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,88.3,8.0,10.7,4.58,,35.9,85.2,,,,,
2026-03-20 11:45:10,285.7,Safari Storme EX,88.0,914.25,0.0,0.0,21.961,0.0,14.085,0.862,0,0,240.0,26.918,0.517,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,5.58,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,55.0,5.27,7.1,4.98,,22.4,87.7,,,,,
2026-03-20 11:45:12,287.8,Safari Storme EX,88.0,909.25,3.0,0.0,24.706,0.0,14.101,0.867,0,0,240.0,26.205,0.517,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,4.02,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,61.8,5.88,7.9,4.9,163.33,25.1,86.8,,4311.9,,,
2026-03-20 11:45:15,289.9,Safari Storme EX,88.0,908.25,2.0,0.0,18.824,0.0,14.093,0.864,0,0,240.0,25.529,0.517,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,2.81,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,47.1,4.48,6.0,4.81,,19.2,85.3,,,,,
2026-03-20 11:45:17,292.0,Safari Storme EX,88.0,891.0,0.0,0.0,21.961,0.0,14.078,0.859,0,0,240.0,25.458,0.533,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,1.33,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,54.7,5.1,6.8,4.9,,22.2,88.6,,,,,
2026-03-20 11:45:22,296.1,Safari Storme EX,88.0,897.0,0.0,0.0,10.98,0.0,14.226,0.909,0,0,240.0,25.454,0.55,Aggressive,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,1.16,50.0,Urban,69406.0,12,5.5,4.0,0.2,18.5211,73.8502,Pune,27.4,2.57,3.4,4.8,,11.1,86.2,,,,,
