timestamp,elapsed_seconds,reconnects,RPM,COOLANT_TEMP,ENGINE_LOAD,INTAKE_TEMP,MAF,ACCELERATOR_POS_D,ACCELERATOR_POS_E,SPEED,CONTROL_MODULE_VOLTAGE,FUEL_INJECT_TIMING,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,COMMANDED_EGR,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,GET_DTC,FREEZE_DTC,STATUS,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,latitude,longitude,city
2026-04-01 21:02:44,0.0,0,897.75,32.0,44.706,30.0,16.68,0.0,0.0,4.0,14.046,-1.5,28200.0,94.0,4.706,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C53F3D90>,111.5,10.48,14.1,2.26,,45.3,87.8,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:02:48,3.9,0,1150.25,32.0,18.824,30.0,10.81,0.0,0.0,8.0,13.968,-0.875,28200.0,94.0,4.706,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C53F3D90>,50.0,6.02,8.1,0.94,,20.3,44.4,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:02:50,5.9,0,910.25,32.0,28.627,30.0,12.15,7.843,7.059,6.0,14.0,-1.5,28200.0,94.0,4.706,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C53F3D90>,71.6,6.83,9.2,1.64,,29.1,63.1,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:02:52,7.9,0,971.5,33.0,49.804,30.0,19.62,11.373,10.98,8.0,13.976,-1.625,28200.0,94.0,4.706,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C53F3D90>,126.6,12.88,17.3,2.65,,51.5,95.5,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:02:54,9.9,0,1208.0,33.0,40.784,30.0,19.25,11.765,10.98,9.0,13.968,-2.562,28200.0,94.0,4.706,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C53F3D90>,109.8,13.89,18.6,2.6,,44.7,75.3,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:02:56,11.9,0,1456.25,33.0,69.804,30.0,41.4,18.431,18.431,15.0,14.164,-2.438,80100.0,95.0,0.0,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54E4050>,199.1,30.36,40.7,7.79,51.93,81.0,120,,1371.0,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:00,15.8,0,940.25,33.0,26.667,30.0,11.93,0.0,0.0,16.0,14.039,-0.875,80100.0,95.0,0.0,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54E4050>,67.2,6.62,8.9,1.61,10.06,27.3,60.0,,265.6,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:02,17.8,0,913.25,34.0,71.765,30.0,21.46,15.294,17.255,17.0,14.085,-1.562,80100.0,95.0,0.0,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54E4050>,179.7,17.19,23.1,4.04,23.76,73.1,111.1,,627.3,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:04,19.8,0,1278.5,34.0,58.824,30.0,30.53,11.373,10.588,19.0,14.171,-1.562,80100.0,95.0,0.0,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54E4050>,161.1,21.57,28.9,4.13,21.74,65.5,112.9,,573.9,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:06,21.8,0,1363.75,34.0,45.882,30.0,22.71,11.765,10.98,18.0,14.117,-1.375,80100.0,95.0,0.0,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54E4050>,128.1,18.29,24.5,3.07,17.06,52.1,78.7,,450.4,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:08,23.8,0,1258.75,35.0,43.922,30.0,18.5,11.765,18.824,18.0,14.117,-1.188,78700.0,95.0,22.745,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402650>,119.7,15.78,21.2,2.5,13.89,48.7,69.5,,366.7,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:11,27.6,0,907.0,35.0,26.667,30.0,11.21,0.0,0.0,17.0,14.007,-0.875,78700.0,95.0,22.745,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402650>,66.7,6.34,8.5,1.52,8.94,27.1,58.4,,236.0,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:13,29.6,0,900.5,35.0,25.882,30.0,11.9,6.275,8.235,15.0,14.007,-1.688,78700.0,95.0,22.745,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402650>,64.6,6.09,8.2,1.61,10.73,26.3,62.5,,283.3,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:15,31.6,0,1073.0,36.0,53.725,30.0,21.78,12.549,11.765,16.0,14.101,-1.562,78700.0,95.0,22.745,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402650>,140.0,15.73,21.1,2.95,18.44,56.9,95.9,,486.8,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:17,33.6,0,1193.0,36.0,63.922,30.0,22.96,18.431,17.647,18.0,14.132,-1.812,78700.0,95.0,22.745,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402650>,171.5,21.43,28.7,4.32,24.0,69.8,91.0,,633.6,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:20,35.6,0,1400.75,36.0,18.824,30.0,14.81,0.0,0.0,18.0,13.992,-1.0,28000.0,95.0,54.51,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402B10>,53.0,7.77,10.4,1.28,7.11,21.5,50.0,,187.7,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:24,40.2,0,911.75,37.0,25.882,30.0,10.12,0.0,2.745,11.0,13.843,-1.25,28000.0,95.0,54.51,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402B10>,64.8,6.19,8.3,1.37,12.45,26.4,52.5,,328.7,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:26,42.2,0,860.0,37.0,43.922,30.0,16.84,0.0,0.0,13.0,13.945,-1.125,28000.0,95.0,54.51,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402B10>,108.5,9.77,13.1,2.28,17.54,44.1,92.6,,463.1,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:28,44.2,0,934.25,38.0,26.667,30.0,10.81,0.0,0.0,11.0,13.984,-1.062,28000.0,95.0,54.51,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402B10>,67.1,6.56,8.8,1.46,13.27,27.3,54.7,,350.3,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:30,46.2,0,900.75,38.0,25.882,30.0,10.78,0.0,0.0,8.0,13.984,-1.0,28000.0,95.0,54.51,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C5402B10>,64.6,6.09,8.2,1.46,,26.3,56.6,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:32,48.2,0,898.25,38.0,27.843,30.0,10.65,0.0,0.0,6.0,13.992,-1.125,27500.0,95.0,33.725,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C554C290>,69.5,6.54,8.8,1.44,,28.3,56.0,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:36,52.1,0,919.5,39.0,28.627,30.0,10.59,0.0,0.0,6.0,14.0,-1.562,27500.0,95.0,33.725,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C554C290>,71.8,6.91,9.3,1.43,,29.2,54.4,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:38,54.1,0,926.0,39.0,40.784,30.0,14.53,1.176,0.784,7.0,13.968,-1.625,27500.0,95.0,33.725,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C554C290>,102.5,9.94,13.3,1.96,,41.7,74.2,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:40,56.1,0,943.25,39.0,40.784,30.0,16.93,0.0,0.0,9.0,13.976,-1.562,27500.0,95.0,33.725,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C554C290>,102.9,10.16,13.6,2.29,,41.8,84.8,,,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:42,58.1,0,874.75,39.0,49.804,30.0,16.56,0.0,0.0,11.0,13.976,-1.688,27500.0,95.0,33.725,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C554C290>,123.5,11.31,15.2,2.24,20.36,50.2,89.5,,537.5,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:44,60.1,0,915.5,40.0,40.0,30.0,18.5,0.0,0.0,15.0,14.062,-1.312,33000.0,95.0,51.373,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54457B0>,100.2,9.61,12.9,2.5,16.67,40.8,95.5,,440.1,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:48,64.0,0,925.75,40.0,25.882,30.0,10.84,0.0,0.0,21.0,13.953,-1.312,33000.0,95.0,51.373,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54457B0>,65.0,6.3,8.4,1.47,7.0,26.4,55.3,,184.8,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:50,66.0,0,898.75,40.0,26.667,30.0,10.15,0.0,0.0,15.0,13.976,-1.5,33000.0,95.0,51.373,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54457B0>,66.5,6.26,8.4,1.37,9.13,27.0,53.4,,241.0,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:52,68.0,0,904.0,41.0,87.843,30.0,18.5,22.353,22.745,16.0,14.07,0.75,33000.0,95.0,51.373,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54457B0>,219.5,20.78,27.9,4.45,27.81,89.3,96.7,,734.2,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
2026-04-01 21:03:54,70.0,0,1311.75,41.0,91.765,30.0,40.78,27.843,27.451,24.0,14.14,-0.938,33000.0,95.0,51.373,60991.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001F2C54457B0>,253.2,34.78,46.6,9.8,40.83,100,120,,1077.9,27.0,Clear,Clouds,3.9,65,1011,0,19.0748,72.8856,Mumbai
