timestamp,elapsed_seconds,reconnects,RPM,COOLANT_TEMP,ENGINE_LOAD,INTAKE_TEMP,MAF,ACCELERATOR_POS_D,ACCELERATOR_POS_E,SPEED,CONTROL_MODULE_VOLTAGE,FUEL_INJECT_TIMING,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,COMMANDED_EGR,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,GET_DTC,FREEZE_DTC,STATUS,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,latitude,longitude,city
2026-03-31 21:06:59,0.0,0,838.75,72.0,20.0,37.0,15.31,0.0,0.0,0.0,13.867,-3.25,26400.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563750>,49.1,4.31,5.8,1.32,,20.0,88.3,,,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:03,3.8,0,861.5,72.0,14.902,37.0,16.15,0.0,0.0,0.0,13.89,-3.125,26400.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563750>,36.8,3.32,4.5,1.4,,15.0,90.7,,,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:05,5.8,0,897.5,72.0,13.725,37.0,16.4,0.0,0.0,0.0,13.859,-3.5,26400.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563750>,34.2,3.21,4.3,1.42,,13.9,88.4,,,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:07,7.8,0,869.0,72.0,23.922,37.0,16.06,3.922,3.922,0.0,13.984,-3.875,26400.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563750>,59.2,5.39,7.2,1.39,,24.1,89.4,,,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:09,9.8,0,940.5,72.0,45.882,37.0,17.5,5.882,6.275,5.0,13.273,-4.0,26400.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563750>,115.7,11.4,15.3,2.37,,47.1,90.0,,,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:11,11.8,0,1171.75,73.0,74.902,37.0,35.37,19.608,19.216,13.0,13.906,-3.625,46900.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563890>,200.0,24.54,32.9,6.65,51.15,81.3,120,,1350.4,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:14,15.7,0,1313.5,73.0,75.686,36.0,23.43,23.922,23.137,19.0,13.921,-2.312,46900.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563890>,208.9,28.73,38.5,4.41,23.21,84.9,86.0,,612.7,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:16,17.7,0,1506.0,73.0,61.961,36.0,43.5,22.745,21.569,25.0,13.984,-4.562,46900.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563890>,178.7,28.18,37.8,8.18,32.72,72.7,120,,863.8,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:18,19.7,0,1830.25,73.0,46.667,36.0,52.71,22.745,21.961,28.0,14.015,-4.125,46900.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563890>,144.3,27.66,37.1,7.13,25.46,58.7,120,,672.1,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
2026-03-31 21:07:20,21.7,0,2090.0,73.0,46.667,37.0,50.03,22.353,21.569,32.0,13.992,-0.875,46900.0,95.0,0.0,60983.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000002C8B1563890>,149.3,32.68,43.8,6.76,21.12,60.7,115.8,,557.6,27.9,Clear,Clouds,3.5,41,1010,0,18.5211,73.8502,Pune
