timestamp,elapsed_seconds,reconnects,RPM,COOLANT_TEMP,ENGINE_LOAD,INTAKE_TEMP,MAF,ACCELERATOR_POS_D,ACCELERATOR_POS_E,SPEED,CONTROL_MODULE_VOLTAGE,FUEL_INJECT_TIMING,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,COMMANDED_EGR,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,GET_DTC,FREEZE_DTC,STATUS,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,latitude,longitude,city
2026-03-29 18:20:21,0.0,0,894.25,42.0,14.902,32.0,10.43,0.0,0.0,3.0,14.273,-2.125,25400.0,94.0,53.333,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B750>,37.1,3.47,4.7,3.11,103.67,15.1,55.5,,2736.9,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:25,3.9,0,898.75,43.0,14.902,32.0,10.53,7.843,6.667,0.0,14.25,-2.875,25400.0,94.0,53.333,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B750>,37.2,3.5,4.7,3.14,,15.1,55.7,,,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:27,5.9,0,1113.75,43.0,28.627,32.0,9.93,0.0,0.0,4.0,14.273,-2.375,25400.0,94.0,53.333,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B750>,75.4,8.79,11.8,2.96,74.0,30.6,42.4,,1953.6,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:29,7.9,0,936.0,43.0,14.902,32.0,10.65,0.0,0.0,4.0,14.257,-2.375,25400.0,94.0,53.333,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B750>,37.5,3.68,4.9,3.18,79.5,15.3,54.1,,2098.8,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:31,9.9,0,832.75,43.0,31.765,32.0,11.68,0.0,0.0,5.0,14.273,-2.5,25400.0,94.0,53.333,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B750>,77.9,6.79,9.1,3.49,69.8,31.7,66.7,,1842.7,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:33,11.9,0,932.0,43.0,27.843,32.0,11.68,9.412,10.196,7.0,14.234,-2.812,34600.0,94.0,47.843,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B890>,70.1,6.84,9.2,3.49,49.86,28.5,59.6,,1316.3,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:36,15.7,0,950.75,43.0,15.686,32.0,10.56,0.0,0.0,7.0,14.203,-2.25,34600.0,94.0,47.843,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B890>,39.7,3.95,5.3,3.15,45.0,16.1,52.8,,1188.0,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:38,17.7,0,899.5,44.0,14.902,32.0,10.5,0.0,0.0,4.0,14.25,-2.25,34600.0,94.0,47.843,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B890>,37.2,3.5,4.7,3.13,78.25,15.1,55.5,,2065.8,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:40,19.7,0,898.0,44.0,14.902,32.0,10.0,0.0,0.0,6.0,14.25,-2.25,34600.0,94.0,47.843,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B890>,37.2,3.5,4.7,2.98,49.67,15.1,53.0,,1311.3,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:42,21.7,0,897.5,44.0,14.902,32.0,10.43,0.0,0.0,7.0,14.257,-2.312,34600.0,94.0,47.843,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B1B890>,37.2,3.5,4.7,3.11,44.43,15.1,55.3,,1173.0,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
2026-03-29 18:20:44,23.7,0,898.0,44.0,14.902,32.0,10.37,0.0,0.0,8.0,14.257,-2.312,25400.0,94.0,54.51,60972.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001B0B4B2EFD0>,37.2,3.5,4.7,3.09,38.62,15.1,54.9,,1019.6,29.0,Fog,Haze,6.2,65,1008,0,19.0748,72.8856,Mumbai
