timestamp,elapsed_seconds,reconnects,RPM,COOLANT_TEMP,ENGINE_LOAD,INTAKE_TEMP,MAF,ACCELERATOR_POS_D,ACCELERATOR_POS_E,SPEED,CONTROL_MODULE_VOLTAGE,FUEL_INJECT_TIMING,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,COMMANDED_EGR,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,GET_DTC,FREEZE_DTC,STATUS,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,latitude,longitude,city
2026-03-20 11:40:25,0.0,0,840.75,71.0,17.647,31.0,15.12,0.0,0.0,0.0,14.25,-3.125,27300.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63750>,43.4,3.82,5.1,4.51,,17.6,85.3,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:29,4.1,0,841.0,71.0,18.824,31.0,15.03,0.0,0.0,0.0,14.257,-3.125,27300.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63750>,46.3,4.08,5.5,4.49,,18.8,84.8,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:31,6.2,0,837.75,71.0,18.824,31.0,14.78,0.0,0.0,0.0,14.257,-3.125,27300.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63750>,46.2,4.05,5.4,4.41,,18.8,83.7,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:33,8.3,0,839.75,71.0,17.647,31.0,15.0,0.0,0.0,0.0,14.242,-3.125,27300.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63750>,43.4,3.82,5.1,4.48,,17.7,84.7,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:35,10.4,0,838.75,72.0,18.824,31.0,15.09,0.0,0.0,0.0,14.242,-3.125,27300.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63750>,46.2,4.06,5.4,4.5,,18.8,85.3,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:37,12.5,0,841.25,72.0,18.824,31.0,14.9,0.0,0.0,0.0,14.25,-3.125,24900.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63890>,46.3,4.08,5.5,4.45,,18.8,84.0,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:41,16.6,0,845.25,72.0,18.824,31.0,14.9,0.0,0.0,0.0,14.25,-3.125,24900.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63890>,46.3,4.1,5.5,4.45,,18.8,83.6,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:43,18.7,0,839.25,72.0,17.647,31.0,14.75,0.0,0.0,0.0,14.25,-3.125,24900.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63890>,43.4,3.81,5.1,4.4,,17.6,83.4,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:45,20.7,0,844.25,72.0,18.824,31.0,14.68,0.0,0.0,0.0,14.125,-3.188,24900.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63890>,46.3,4.09,5.5,4.38,,18.8,82.5,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
2026-03-20 11:40:47,22.8,0,867.75,72.0,12.941,31.0,15.81,0.0,0.0,0.0,14.242,-3.25,24900.0,95.0,0.0,60963.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x000001ECA9D63890>,32.0,2.91,3.9,4.72,,13.0,86.4,,,25.0,Clear,Unknown,0.0,50.0,1013.0,0.0,18.5211,73.8502,Pune
