timestamp,elapsed_seconds,reconnects,RPM,COOLANT_TEMP,ENGINE_LOAD,INTAKE_TEMP,MAF,ACCELERATOR_POS_D,ACCELERATOR_POS_E,SPEED,CONTROL_MODULE_VOLTAGE,FUEL_INJECT_TIMING,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,COMMANDED_EGR,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,TIME_SINCE_DTC_CLEARED,WARMUPS_SINCE_DTC_CLEAR,GET_DTC,FREEZE_DTC,STATUS,calc_torque_nm,calc_power_kw,calc_power_hp,calc_fuel_rate_lph,calc_fuel_l100km,calc_engine_efficiency_pct,calc_volumetric_efficiency_pct,calc_throttle_response,calc_co2_g_per_km,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,latitude,longitude,city
2026-03-29 19:04:55,0.0,0,839.5,90.0,28.627,51.0,14.71,0.0,0.0,0.0,13.851,-3.5,26400.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B750>,70.3,6.18,8.3,1.99,,28.6,88.6,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:04:59,3.9,0,841.75,90.0,28.627,51.0,14.68,0.0,0.0,0.0,13.843,-3.5,26400.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B750>,70.4,6.21,8.3,1.98,,28.7,88.1,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:01,5.9,0,839.25,90.0,28.627,51.0,14.53,0.0,0.0,0.0,13.843,-3.5,26400.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B750>,70.3,6.18,8.3,1.96,,28.6,87.5,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:03,7.9,0,840.25,90.0,28.627,51.0,14.78,0.0,0.0,0.0,13.828,-3.5,26400.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B750>,70.4,6.19,8.3,2.0,,28.6,88.9,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:05,9.9,0,843.0,90.0,27.843,51.0,14.46,0.0,0.0,0.0,13.843,-3.5,26400.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B750>,68.5,6.05,8.1,1.96,,27.9,86.7,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:07,11.9,0,838.25,90.0,27.843,51.0,14.56,0.0,0.0,0.0,13.843,-3.5,26700.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B890>,68.4,6.0,8.0,1.97,,27.8,87.8,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:11,15.8,0,839.5,91.0,27.843,51.0,14.68,0.0,0.0,0.0,13.82,-3.5,26700.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B890>,68.4,6.01,8.1,1.98,,27.8,88.4,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:13,17.8,0,846.25,91.0,21.961,51.0,15.21,0.0,0.0,0.0,13.898,-3.562,26700.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B890>,54.1,4.79,6.4,1.32,,22.0,90.8,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:15,19.8,0,898.0,91.0,21.961,51.0,16.0,0.0,0.0,0.0,13.906,-3.625,26700.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B890>,54.8,5.15,6.9,1.38,,22.3,90.1,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
2026-03-29 19:05:17,21.8,0,900.5,91.0,25.882,51.0,15.59,0.0,0.0,0.0,13.906,-3.688,26700.0,94.0,0.0,60979.0,0.0,65535.0,255.0,[],"('P0000', '')",<obd.OBDResponse.Status object at 0x00000205A6F0B890>,64.6,6.09,8.2,2.11,,26.3,87.5,,,31.8,Clear,Clear,7.3,25,1007,0,18.5211,73.8502,Pune
